"name","style","acc_x","acc_y","acc_z","mag_x","mag_y","mag_z","acc_xy","acc_yz","acc_zx","mag_xy","mag_yz","mag_zx"
"user1","walking","[0,8.879654,8.029007,7.428406,6.9570313,6.4461517,5.979553,5.1145477,4.2710876,3.2445679,2.8581238,1.9153442,1.1400757,0.37556458,-0.20828247,-0.34228516,-0.050354004,0.73568726,1.9297028,2.8246155,3.993515,5.3885345,7.5707855,9.367798,12.35762,14.88205,16.15863,16.846558,16.699402,15.949249,14.559021,12.654343,10.917145,10.353638,10.450546,10.176575,10.214859,10.573776,11.4292145,12.590927,13.204681,13.01445,12.126724,10.985336,10.201691,10.201691,10.0282135,10.133499,10.237579,10.516342,11.126526,11.417252,11.583542,11.51535,11.376572,11.578766,11.837189,12.261917,12.733307,12.31456,12.630402,13.466705,13.289627,13.209473,12.97258,12.338486,11.788132,11.460312,11.193512,10.842972,10.348846,9.3749695,8.173782,7.4176483,6.6327972,5.9556274,5.444763,5.028412,4.618042,4.0521393,3.7422638,3.3055725,2.9023895,2.5123596,2.1977081,1.7753754,1.5265198,1.5384827,2.2706757,3.4623108,4.7963104,5.9628143,7.2752686,8.795914,10.584549,11.992722,12.138687,11.375366,11.087036,11.300003,11.849152,12.246353,12.25354,12.309769,12.954636,14.158218,14.330505,13.113754,11.723526,10.823822,10.468491,10.657532,11.136093,11.850342,12.732101,12.986938,12.424622,11.527313,10.772385,10.159821,9.598709,9.656128,10.040176,10.401489,10.54985,10.478058,11.04277,11.527313,12.4856415,13.333893,12.995316,11.70079,10.741272,10.214859,10.158615,10.433792,10.372787,9.323532,8.405884,7.7155457,7.062317,6.6926117,6.7165527,7.026413,7.0371857,6.680649,6.2224274,5.88385,5.7630005,5.797699,5.8359833,5.797699,6.427017,7.4140625,7.8459625,8.543472,8.422623,8.182144,8.891617,9.700394,9.877472,9.973175,9.444366,9.184738,9.755432,10.677872,11.548859,13.047958,14.264709,13.69162,12.464111,10.908768,9.764999,9.093811,8.850952,8.769592,8.666702,8.219238,7.2345886,6.5490417,6.1039886,5.603882,5.193512,4.914749,4.5546265,4.367996,4.3811493,4.4385834,4.4673004,4.6359863,4.8298035,4.9913177,4.921936,4.8704834,5.1671906,5.698395,6.237976,6.5143585,6.739273,6.857727,7.07428,7.8292084,8.634399,9.1979065,9.540085,10.079666,10.77597,11.477066,12.350449,13.25972,13.714355,13.533691,12.732101,11.9640045,11.112167,10.432602,9.586746,8.659515,8.12233,8.135498,8.585342,9.415649,10.086838,10.347656,10.206482,9.952835,10.202896,10.527115,13.466705,14.447754,15.397705,15.701599,15.491028,15.017242,14.500397,14.029007,13.399704,12.832596,12.412659,11.484253,10.201691]","[0,-13.027298,-12.49968,-11.462387,-10.239655,-9.0312805,-8.022705,-7.446045,-7.1349792,-6.529587,-6.168274,-5.8093414,-5.72081,-5.692093,-5.7112427,-5.815323,-5.9529114,-6.1658783,-6.5726624,-7.480728,-8.428299,-9.5816345,-11.603561,-12.457809,-12.570267,-12.217331,-11.108261,-10.402374,-10.0338745,-9.662994,-9.227493,-8.8745575,-8.7716675,-9.040848,-9.575653,-10.09729,-10.191803,-9.761093,-8.875748,-7.499878,-6.0761414,-4.9945984,-4.4203186,-4.114029,-4.13916,-4.0099487,-3.8580017,-3.6629791,-3.579239,-3.4392548,-3.4512177,-3.5002747,-4.0243073,-4.594986,-5.3247986,-5.8990784,-6.5774384,-7.167282,-8.477341,-9.618729,-10.0578,-10.75412,-11.180038,-11.168076,-11.387024,-11.9409485,-12.565475,-12.777252,-12.39679,-11.420517,-10.355713,-9.621109,-9.121017,-9.016922,-9.162888,-9.259796,-9.056412,-8.524002,-7.766678,-7.192398,-6.5247955,-5.92659,-5.4396515,-5.2087555,-4.976639,-5.02092,-5.2386627,-5.524597,-5.8907013,-6.2974854,-6.6600037,-7.2605896,-7.833679,-8.29071,-8.509644,-9.33876,-10.50885,-11.333176,-11.623901,-10.718231,-9.6019745,-9.039658,-9.367477,-9.60556,-9.389008,-8.5503235,-7.4400635,-6.4087524,-6.1634827,-6.448227,-6.8932953,-6.9937897,-6.598984,-5.9002686,-4.98024,-4.2468414,-3.719223,-3.616333,-3.525406,-3.7682648,-4.3006744,-4.73378,-4.968277,-5.101074,-5.5712585,-6.2113495,-6.956711,-7.3467407,-7.380234,-7.6984863,-8.363693,-8.739365,-9.35791,-10.135574,-10.843842,-11.0364685,-10.957504,-11.032883,-10.890503,-10.746933,-10.723007,-10.353317,-9.719223,-8.934372,-8.112442,-7.4903107,-6.990204,-6.8167267,-6.916031,-7.187607,-7.2605896,-7.2558136,-7.067978,-6.689911,-6.694687,-6.760498,-7.030884,-7.310837,-7.352722,-7.1816254,-7.3587036,-8.041855,-9.403366,-10.271957,-10.463394,-10.379639,-10.243256,-10.011139,-10.133179,-10.14035,-10.149933,-10.092499,-10.002777,-9.77066,-9.595993,-9.613937,-9.929794,-10.513641,-10.727798,-10.182236,-9.245438,-8.172256,-7.3718567,-6.752121,-6.4219055,-6.3058624,-6.275955,-6.284317,-6.372864,-6.4697723,-6.625305,-6.7162323,-6.924408,-7.2474365,-7.4029694,-7.364685,-7.437668,-7.5752563,-8.135178,-8.708252,-9.23587,-9.611542,-9.971664,-10.288712,-10.368866,-10.285126,-9.923813,-9.490707,-8.815933,-7.968872,-7.784622,-7.968872,-7.8025665,-6.9315796,-5.96727,-5.39299,-5.1836243,-5.202774,-4.993393,-5.10466,-4.932373,-4.7110443,-4.5064545,-4.4693604,-4.9838257,-5.909851,-6.9710693,-7.766678,-8.401978,-8.772858,-9.3758545,-10.153519,-11.141754,-12.17186,-13.087112,-13.705658,-13.734375,-13.241455,-12.807159,-12.898087,-13.071564]","[0,1.3059692,1.4100647,1.2353821,0.7245178,0.5450592,0.6335907,1.1408691,1.4543304,1.7055817,1.3717804,1.021225,0.66230774,0.21844482,-0.06391907,-0.4180603,-0.8547363,-1.243576,-1.2112732,-1.0724945,-0.6178589,-0.34268188,-0.6992035,0.21244812,0.63957214,1.2413635,0.99131775,-0.17758179,-0.49821472,0.44815063,1.2856293,1.502182,0.66230774,0.15621948,-0.26730347,-0.100997925,0.36679077,0.79989624,1.291626,1.748642,2.1003876,2.019043,1.1671906,0.33807373,0.07366943,0.044952393,0.044952393,-0.12731934,-0.35343933,-0.57359314,-0.55563354,-0.30439758,-0.29003906,0.029403687,0.4732666,0.81185913,0.8824463,0.55104065,-0.04118347,1.1683807,1.4651031,1.2521362,1.394516,1.5895233,1.5500488,1.9891205,2.1793518,2.285843,2.4090729,2.0250244,1.8132477,1.9197388,2.339676,2.121933,1.6792603,1.2138519,0.50198364,-0.07946777,0.019836426,0.5582123,1.0523376,1.1420746,1.0379791,0.78793335,0.4613037,0.25552368,0.26869202,0.56539917,0.6802521,0.21723938,-0.72314453,-1.4457703,-0.9731903,-0.20628357,0.5342865,-0.21824646,-2.6864471,-3.3540497,-2.0224457,-0.06391907,1.1767578,1.5392761,1.4124603,1.365799,1.1887207,0.53549194,-0.24337769,-1.0007019,-1.2698975,-0.47668457,0.76400757,1.4567261,1.7330933,1.8431702,1.3968964,0.054534912,-0.9360962,-0.9313202,-0.65493774,-0.708786,-0.64178467,-0.9516449,-1.358429,-1.8369904,-1.6886444,-1.0820618,-0.7111664,0.017440796,0.40986633,0.63119507,1.4016876,2.4282074,2.6782532,2.833786,2.62323,1.5213318,0.34526062,-0.047164917,1.9627991,4.7253265,4.8533325,3.375763,1.8527374,1.7845459,2.7081757,3.2082672,3.129303,2.9474487,2.6339874,2.9426727,3.581543,3.967987,3.7897186,3.2908173,2.4246216,2.010666,1.5572205,1.1229248,0.6096649,0.65153503,1.1983032,1.7989044,1.7079773,1.1265106,0.4804535,-0.29960632,-1.107193,-1.4421844,-1.4242401,-1.5809631,-2.382553,-2.6720886,-2.0583344,-1.5510559,-1.3033905,-1.5163574,-1.765213,-2.0260315,-1.7556458,-1.7269287,-1.8489685,-2.2270203,-2.67688,-2.7977142,-2.7845612,-2.7402802,-2.7869415,-2.788147,-2.562027,-2.295227,-2.0918274,-1.9375,-1.7436829,-1.4098816,-1.530716,-2.1983185,-2.9592285,-3.421051,-3.0848541,-2.1576385,-1.420639,-0.76979065,-0.30439758,-0.17758179,-0.0064849854,0.090423584,0.29859924,0.33688354,0.2579193,0.11315918,-0.21705627,-0.29960632,0.08204651,0.15742493,0.0712738,-0.06990051,-0.08665466,0.03778076,0.24116516,0.4840393,1.0523376,0.8668976,0.7867279,0.8130493,0.8405762,0.5941162,0.47088623,0.20767212,0.54745483,0.6790619,0.1275177,0.114349365,0.5366821,0.91833496,1.4854431,1.579956,1.4136505,0.71136475,0.26390076,0.5223236,0.9721832]","[0,0,0,0,0,0,0,19.015503,17.648315,17.404175,17.404175,15.402222,11.886597,8.029175,6.07605,0.8514404,-7.107544,-15.310669,-20.974731,-24.63684,-27.27356,-28.05481,-26.589966,-25.662231,-26.394653,-26.150513,-24.832153,-22.29309,-17.068481,-10.623169,-4.5196533,-0.22277832,1.3397217,0.8514404,-2.5177002,-8.328247,-14.920044,-21.2677,-25.808716,-27.5177,-27.566528,-25.9552,-24.441528,-23.220825,-23.904419,-24.246216,-24.197388,-25.662231,-24.978638,-20.48645,-14.138794,-7.498169,-2.810669,-0.22277832,0.2166748,-2.1270752,-7.2540283,-15.066528,-22.488403,-26.785278,-26.687622,-25.613403,-23.806763,-22.781372,-23.025513,-23.123169,-25.076294,-25.857544,-27.029419,-26.589966,-23.269653,-16.287231,-7.2052,-1.6876221,1.7303467,2.3162842,0.2166748,-5.154419,-13.748169,-21.170044,-26.589966,-28.29895,-28.640747,-28.54309,-26.638794,-25.076294,-25.222778,-25.466919,-26.004028,-27.175903,-26.541138,-22.879028,-18.826294,-12.380981,-6.8634033,-3.5430908,-1.4923096,-0.9063721,-3.9337158,-9.011841,-15.261841,-20.925903,-22.537231,-20.437622,-17.849731,-14.871216,-11.404419,-8.035278,-5.203247,-1.7852783,3.439331,9.933472,17.01355,23.605347,28.7323,31.027222,31.07605,28.927612,25.021362,18.771362,11.5448,3.9764404,-2.1270752,-7.4005127,-10.574341,-11.550903,-10.3302,-6.6192627,-1.5899658,4.562378,12.57019,19.699097,24.923706,28.48816,29.415894,29.367065,28.244019,26.437378,23.361206,17.7948,9.640503,1.1444092,-5.4473877,-10.427856,-15.847778,-17.996216,-16.970825,-13.259888,-5.3497314,3.8787842,13.1073,17.062378,21.896362,25.265503,27.755737,27.902222,26.095581,23.849487,21.798706,17.501831,11.056519,3.8787842,-3.7872314,-9.597778,-13.4552,-15.79895,-16.04309,-13.113403,-6.9122314,2.3162842,11.154175,16.085815,19.796753,24.142456,26.046753,26.290894,27.1698,26.290894,24.337769,21.16394,16.818237,11.00769,3.829956,-2.859497,-9.060669,-12.478638,-14.431763,-14.334106,-10.720825,-5.3009033,2.4139404,8.908081,16.47644,22.286987,25.753784,28.292847,29.708862,29.171753,28.781128,27.902222,24.191284,19.015503,12.814331,4.7088623,-4.0802,-10.476685,-14.138794,-16.33606,-16.531372,-16.82434,-16.287231,-15.79895,-18.191528,-18.582153,-16.531372,-15.213013,-13.650513,-12.820435,-13.162231,-14.480591,-16.433716,-19.119263,-21.414185,-23.318481,-24.099731,-24.3927,-23.660278,-23.36731,-23.36731,-24.490356,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,-32.63855,-34.20105,-34.49402,-35.568237,-35.568237,-36.00769,-36.642456,-36.203003,-34.44519,-31.515503,-25.900269,-18.624878,-10.177612,-1.3885498,5.0567627,6.716919,6.8634033,4.1778564,-1.3885498,-8.712769,-17.55066,-25.802612,-30.929565,-33.615112,-35.372925,-35.958862,-36.349487,-35.47058,-33.37097,-29.074097,-21.847534,-12.57019,-2.4627686,4.1778564,8.181763,12.576294,13.99231,12.234497,8.425903,3.1524658,-4.51355,-14.572144,-22.970581,-29.953003,-34.542847,-36.5448,-36.886597,-36.349487,-36.25183,-35.372925,-30.441284,-21.94519,-9.640503,0.6134033,7.7423096,14.138794,17.11731,18.875122,17.263794,13.894653,7.595825,-0.07019043,-9.9823,-20.480347,-28.634644,-34.347534,-35.568237,-36.886597,-36.78894,-36.398315,-35.177612,-30.53894,-24.386597,-15.353394,-7.0526123,-0.46081543,6.4727783,12.625122,13.943481,13.015747,11.11145,6.1798096,-0.36315918,-9.005737,-17.01355,-24.093628,-30.490112,-33.71277,-35.617065,-36.398315,-36.398315,-35.910034,-33.468628,-29.562378,-21.94519,-12.765503,-3.2440186,6.4727783,15.115356,23.07434,27.859497,30.838013,33.23059,34.30481,35.476685,35.427856,33.81653,31.17981,29.177856,29.519653,31.375122,33.7677,36.94153,37.91809,37.820435,37.039185,35.183716,33.621216,32.595825,33.52356,35.08606,36.990356,38.357544,36.64856,34.109497,29.763794,25.71106,22.634888,20.779419,21.463013,24.880981,29.129028,33.425903,37.38098,37.96692,36.35559,33.914185,30.154419,28.689575,29.275513,31.912231,34.84192,35.57434,33.425903,30.740356,27.029419,24.099731,20.681763,18.484497,18.045044,20.681763,24.978638,29.177856,32.791138,33.865356,33.914185,32.107544,30.056763,28.689575,28.884888,30.838013,33.718872,35.62317,34.890747,32.74231,30.056763,26.73645,23.464966,21.560669,20.877075,22.683716,24.832153,27.908325,31.472778,33.718872,35.671997,36.062622,34.06067,33.328247,33.03528,32.791138,34.79309,36.64856,38.113403,36.697388,34.402466,31.42395,28.933716,27.468872,25.662231,26.19934,27.322388,29.421997,31.326294,34.59778,35.916138,36.64856,33.7677,31.765747,29.470825,27.029419,25.41809,22.537231,18.045044,10.232544,2.1759033,-6.7108154,-12.765503,-19.406128,-24.337769,-26.583862,-26.974487,-26.095581,-24.484253,-21.212769,-14.230347,-7.5408936,-0.6561279,3.5430908,5.593872,6.814575,6.5704346,3.591919,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,-4.4403076,-4.4403076,0.73547363,-0.14343262,-2.9266357,-4.6844482,-5.1239014,-2.29187,-8.053589,-6.4422607,-10.10437,-11.8133545,-8.834839,-8.834839,-10.348511,-10.592651,-10.299683,-14.694214,-13.7664795,-7.0770264,-4.0985107,0.10070801,2.835083,5.0323486,6.399536,7.180786,6.2042236,5.569458,5.8624268,4.5928955,1.9561768,-1.7059326,-3.5125732,-6.3446045,-8.590698,-9.274292,-9.713745,-10.494995,-10.934448,-10.6414795,-7.711792,-2.0477295,3.0303955,7.4249268,9.817505,10.20813,12.210083,10.647583,8.743286,9.42688,9.329224,5.227661,-1.8035889,-4.7821045,-7.4676514,-6.6864014,-6.6864014,-7.5164795,-8.102417,-11.129761,-11.66687,-11.129761,-4.4403076,1.5167236,7.962036,11.77063,12.503052,12.747192,10.647583,8.938599,9.622192,8.547974,6.6436768,2.4932861,-2.1942139,-4.63562,-7.9559326,-8.639526,-10.739136,-11.618042,-12.545776,-10.202026,-7.76062,-3.7078857,-1.6571045,1.7120361,6.30188,10.354614,14.065552,14.846802,13.919067,13.772583,13.772583,10.305786,2.1026611,-7.6141357,-15.036011,-18.258667,-18.258667,-16.549683,-13.668823,-11.911011,-11.0321045,-9.32312,-7.4188232,-4.977417,-1.7059326,0.2960205,3.1280518,5.178833,6.6436768,6.9366455,6.2530518,5.227661,3.7139893,3.0792236,2.835083,2.5909424,2.2979736,3.2745361,3.616333,5.0811768,6.5948486,11.2335205,15.579224,18.118286,20.462036,23.098755,25.149536,26.07727,25.491333,22.95227,19.58313,15.9210205,12.893677,11.282349,10.8428955,10.012817,9.036255,8.743286,10.403442,12.991333,16.506958,18.997192,21.68274,23.538208,24.417114,25.784302,27.053833,28.665161,27.883911,25.003052,21.194458,18.411255,16.165161,14.846802,13.919067,13.1866455,12.063599,11.038208,11.331177,12.55188,14.309692,14.797974,17.044067,18.753052,20.999146,23.049927,24.856567,24.51477,23.782349,19.876099,17.190552,15.383911,16.70227,15.725708,14.456177,12.307739,10.891724,9.182739,7.7178955,7.08313,7.3272705,6.9366455,8.206177,10.4522705,9.915161,10.549927,12.991333,12.55188,12.991333,11.184692,7.7667236,2.9327393,-0.77819824,-4.8309326,-9.030151,-10.006714,-10.397339,-10.348511,-10.397339,-13.278198,-16.061401,-19.577026,-21.725464,-20.065308,-17.623901,-16.256714,-12.936401,-10.787964,-8.151245,-7.0281982,-6.7352295,-6.6864014,-8.151245,-10.543823,-12.008667,-12.399292,-12.496948,-13.3758545,-13.473511,-13.22937,-12.936401,0,0,0,0,0,0,0,0,0,0,0]",-0.3460580838496618,-0.16003754500240244,0.12142517076897516,0.3289850994809123,0.2180363677897791,0.6688512799311989
